instances,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_Usefulness,algo_bagging,algo_gradient_boosting,algo_random_forest,algo_svc_linear
87,1.0,0.0,0.994,0.8205354143521562,0.0,0.47723814542723364,0.998,0.19324862669790077,0.571965365430337,0.23327034275501335,1.2487075361118174
88,1.0,0.0,0.97,0.8401923459701746,0.0,0.31694235937682247,0.958,0.10744498811952223,0.21035565951467813,0.03364204105015731,0.3351310640451908
89,0.875,0.0,0.996268656716418,0.832192074738152,0.5,0.5111919992194263,0.9925373134328358,1.5566547396540862,0.5606330808486976,0.8259228659117878,0.1304637866380642
90,1.0,0.0,0.924,0.859758560814138,0.0,0.3335783568920091,0.898,0.07790871999310182,0.07776752689797442,0.03997116653328252,0.16885254707508934
91,1.0,0.0,0.918,0.8280505931687685,0.0,0.28624515218704105,0.962,0.06071892613875498,0.07646987876193051,0.029457951729906513,0.05210470757923067
92,1.0,0.0,0.996,0.8208676948507694,0.25,0.4631375784217039,0.99,1.6896780799067606,0.6444287990283895,1.160753023326913,0.4421569234554274
93,1.0,0.0,0.986,0.8026677403751514,0.0,0.4264835853770196,0.996,0.2351955007174144,0.15674587134362816,0.2197425202065883,0.6866071037615982
94,1.0,0.012,0.996268656716418,0.9169436001999363,1.0,0.6273535874015892,1.0,1.287904645979631,1.3476604441437432,1.5699261334215129,0.8769705432639083
95,1.0,0.0,0.99,0.8227750393465152,0.0,0.4772794248655484,0.994,0.0670776549594786,0.05600999829983824,0.061819328159340686,0.47295904709692893
96,1.0,0.014925373134328358,0.982,0.7872114163310754,0.3333333333333333,0.4399044579514587,0.998,0.6782669655027249,1.0831492055347414,1.7091251945541368,0.9401796128079625
97,1.0,0.0,0.982,0.885929567816706,0.0,0.41882327434634525,0.926,0.06463594214700785,0.08958547086602973,0.05413613164052857,0.18925156975468338
98,1.0,0.0,0.914,0.8205942599076187,0.0,0.3285494192293502,0.956,0.04949579168384425,0.02994446417025196,0.027422270020267436,0.028204994657891565
99,1.0,0.0,0.99,0.8458026624484729,0.0,0.4203808747895842,0.998,0.11271081630321869,0.16982592271436328,0.07314036718785985,0.3215396814496483
100,1.0,0.0,0.9925373134328358,0.853887454807718,0.0,0.4447324400101851,0.996268656716418,1.2646572254726909,0.8112541455308917,1.148748754858603,0.6881268759817104
101,1.0,0.002,0.9776119402985075,0.720858964870284,0.5,0.45236287617174564,1.0,0.07127195600729859,0.1056980641243906,0.06868101451381947,0.11810004146406596
102,1.0,0.0,0.994,0.889661122638365,0.0,0.47169363423048827,0.984,0.21715359532909428,0.2616580366729142,0.19359233128755665,0.6174420699092608
103,1.0,0.0,0.992,0.8728180840406004,0.0,0.2566062733828869,0.994,0.13118837486887577,0.259339279885408,0.09849476805510843,0.13381081315713883
104,1.0,0.0,0.862,0.8353537437380655,0.0,0.31867880932137216,0.9,0.06071892613875498,0.03550136431703425,0.030998433659786627,0.071578710874533
105,1.0,0.0,0.988,0.8018565609148484,0.0,0.4426735504829975,0.996,0.19324862669790077,0.41099832373533546,0.2800080627179211,0.454541891755005
106,1.0,0.0,0.982,0.827358921122204,0.0,0.30700869413048115,0.984,0.16673357997606955,0.31425540937325375,0.05413613164052857,0.4580908554502934
107,0.875,0.0,0.946,0.7812756507637904,0.0,0.4100457518507711,1.0,0.0666851247084734,0.028174838036471132,0.03261816793227865,0.04095660617508634
108,1.0,0.0,0.996,0.8140918111185391,0.0,0.36288464004197807,0.996,0.4996629157643413,0.8925551851619243,0.6663353221039655,0.9115675245676221
109,1.0,0.0037313432835820895,0.994,0.891946484067075,0.5,0.4709915653483717,0.964,0.08036205541622905,0.25495990801790497,0.11412459871830649,0.2389569979048869
110,1.0,0.028,0.996268656716418,0.8906028863937495,1.0,0.6625835006972698,1.0,2.831705683135403,3.344581307776305,3.2395159350270024,1.8153974067839629
111,1.0,0.0,0.996268656716418,0.8598045656541685,0.5,0.5155978035123123,0.9925373134328358,0.455323407792637,0.6122978998134304,0.6385926531185546,0.3344483576381582
112,1.0,0.0,0.9925373134328358,0.8090339573527001,0.0,0.4967125382510488,0.9850746268656716,0.07768329396222705,0.10514506916656251,0.05616256257345995,0.12872825473065555
113,1.0,0.0,0.968,0.8651538700646053,0.0,0.3563968199235621,0.948,0.06423800161501927,0.0922602906455909,0.0456522039210304,0.10147711255650584
114,1.0,0.0,0.992,0.8833906923833134,0.0,0.45473006843931674,0.99,0.04949579168384425,0.181152350897057,0.04124371390648919,0.13081020063892962
115,1.0,0.002,0.996268656716418,0.8498353843163565,1.0,0.5793225292729614,1.0,0.11402325615400463,0.09602415428159757,0.08387487189572046,0.16683714239659345
116,1.0,0.0,0.9888059701492538,0.8600081311230173,0.0,0.4414775357844496,0.996268656716418,0.21197481630839857,0.1686548576663024,0.22072127026460614,0.27775878574741564
117,1.0,0.01,0.996268656716418,0.9186850120907989,0.6,0.5182629402165604,0.9925373134328358,0.23583436575313027,0.24325848955667317,0.3016948009707784,0.6562554664407241
118,1.0,0.0,0.984,0.7942255095698254,0.0,0.3295140458616628,0.998,0.3698885387172027,0.7340602091934554,0.334650761751065,0.3723387863370156
119,1.0,0.0,0.962,0.8483489520550136,0.0,0.3655329928765987,0.946,0.054000779810177854,0.11949863612775723,0.027422270020267436,0.17582429775550207
120,1.0,0.0,0.948,0.8363904779898339,0.0,0.3813472420092976,0.952,0.07552748628569463,0.08523258178300964,0.04423452325886141,0.1269789377444732
121,1.0,0.0,0.9925373134328358,0.8064703286151967,0.0,0.4729469784660365,0.996268656716418,0.13063329282159475,0.14782881555400557,0.1431207345825768,0.0981853453580756
122,1.0,0.007462686567164179,0.998,0.8674722627145717,0.6666666666666666,0.5288285044974999,0.996,0.25460186444563443,0.1754330710961372,0.07555176238140608,0.4641360985981268
123,1.0,0.0,0.97,0.8560126712279235,0.0,0.4214684714139122,0.956,0.17012281071115348,0.3878054920500881,0.10178161077726806,0.28128073826199523
124,1.0,0.0,0.992,0.8929168665091791,0.0,0.42761392305418433,0.99,0.11619799895045382,0.06310119845755764,0.1034640192472717,0.6151314136688665
125,1.0,0.026,0.996268656716418,0.9315988029934948,1.0,0.684384558696318,1.0,1.7802286657261954,1.2164837304103364,1.6231589008413156,1.6170565012941291
126,1.0,0.002,0.996268656716418,0.8183266146465266,1.0,0.5783953260220366,1.0,1.6339320231842709,2.2479680173571053,2.242138107818593,0.49019958561619414
127,1.0,0.0,0.998,0.8360065494809077,1.0,0.5006229322882894,0.996,1.6554036892807433,1.5649981711469796,0.8298568279617344,0.9587235885726247
128,1.0,0.0,0.986,0.8615245550221777,0.0,0.4029101630484616,0.97,0.18464375891465626,0.44340807226638257,0.12385738883264574,0.3544985498425886
129,1.0,0.0,0.9888059701492538,0.8132828637744363,0.0,0.42344016404508245,0.9888059701492538,1.6597969082979276,1.05316322785158,0.9475036595861869,1.359982733424023
130,1.0,0.006,0.996268656716418,0.8341699767169755,1.0,0.5308763087617137,0.996268656716418,2.4427117997975065,3.3828539848862573,2.2732770719264854,1.5755988236563923
